timestamp,action,side,price,quantity,order_id
2025-07-26 18:25:00+00:00,sell,yes,0.4,1,1
2025-07-26 20:14:00+00:00,sell,yes,0.44,1,3
2025-07-27 16:05:00+00:00,sell,yes,0.62,1,32
2025-07-27 18:51:00+00:00,buy,yes,0.67,3,48
2025-07-27 18:51:00+00:00,buy,yes,0.67,1,48
2025-07-27 19:47:00+00:00,sell,yes,0.62,2,55
2025-07-27 20:34:00+00:00,sell,yes,0.9,1,59
2025-07-27 21:22:00+00:00,sell,yes,0.93,1,63
2025-07-27 21:58:00+00:00,sell,yes,0.94,1,70
2025-07-27 23:03:00+00:00,buy,yes,0.95,5,74
