2025-07-29 00:02:38,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.6299999999999955,0.06299999999999954,1.0,0.0,0.67999999999995,9,1736,1,-1,3,,0.05,0.05,2.0,0.07,0.001,10
2025-07-29 00:02:41,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.7400000000000091,0.07400000000000091,1.0,0.0,0.9599999999999227,3,1736,1,-3,3,,0.05,0.05,2.0,0.07,0.05,10
2025-07-29 00:02:44,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.6299999999999955,0.06299999999999954,1.0,0.0,0.67999999999995,9,1736,1,-1,3,,0.15,0.01,1.0,0.07,0.001,10
2025-07-29 00:02:47,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.7400000000000091,0.07400000000000091,1.0,0.0,0.9599999999999227,3,1736,1,-3,3,,0.15,0.01,1.0,0.07,0.05,10
2025-07-29 00:02:50,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.6299999999999955,0.06299999999999954,1.0,0.0,0.67999999999995,9,1736,1,-1,3,,0.15,0.01,2.0,0.07,0.001,10
2025-07-29 00:02:53,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.7400000000000091,0.07400000000000091,1.0,0.0,0.9599999999999227,3,1736,1,-3,3,,0.15,0.01,2.0,0.07,0.05,10
2025-07-29 00:02:56,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.6299999999999955,0.06299999999999954,1.0,0.0,0.67999999999995,9,1736,1,-1,3,,0.15,0.05,1.0,0.07,0.001,10
2025-07-29 00:02:59,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.7400000000000091,0.07400000000000091,1.0,0.0,0.9599999999999227,3,1736,1,-3,3,,0.15,0.05,1.0,0.07,0.05,10
2025-07-29 00:03:02,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.6299999999999955,0.06299999999999954,1.0,0.0,0.67999999999995,9,1736,1,-1,3,,0.15,0.05,2.0,0.07,0.001,10
2025-07-29 00:03:05,KXCPI-25JUN-T0.2,avellaneda,2025-07-15 08:30,2025-07-15 12:30,0.7400000000000091,0.07400000000000091,1.0,0.0,0.9599999999999227,3,1736,1,-3,3,,0.15,0.05,2.0,0.07,0.05,10
