timestamp,action,side,price,quantity,order_id
2025-06-11 13:23:00+00:00,sell,yes,0.65,1,5
2025-06-11 20:14:00+00:00,sell,yes,0.65,1,8
2025-06-11 20:52:00+00:00,sell,yes,0.78,1,12
2025-06-11 22:09:00+00:00,sell,yes,0.78,1,14
2025-06-12 01:12:00+00:00,sell,yes,0.78,1,19
2025-06-12 13:10:00+00:00,sell,yes,0.56,1,23
2025-06-12 14:20:00+00:00,sell,yes,0.55,1,30
2025-06-12 16:41:00+00:00,sell,yes,0.65,1,35
2025-06-13 02:00:00+00:00,sell,yes,0.61,1,39
2025-06-15 17:20:00+00:00,sell,yes,0.5,1,64
